kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5706966,K01908.02,Kepler-333 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.0884178,1.763E-4,-1.763E-4,134.42178,0.00504,-0.00504,0.376,0.069,-0.376,3.952,0.14,-0.14,387.2,20.1,-20.1,1.16,0.05,-0.06,386.0,,,5.26,1.0,-0.86,21.0,2,q1_q17_dr25_tce,4213.0,84.0,-84.0,4.669,0.024,-0.022,0.598,0.029,-0.029,292.28607,40.913589,14.731
10130039,K01909.01,Kepler-334 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,12.75800092,3.687E-5,-3.687E-5,133.95888,0.00254,-0.00254,0.011,0.405,-0.011,4.1828,0.0716,-0.0716,187.9,4.9,-4.9,1.49,0.23,-0.21,822.0,,,107.96,46.78,-34.54,41.7,1,q1_q17_dr25_tce,5782.0,104.0,-115.0,4.34,0.126,-0.103,1.095,0.17,-0.155,287.14066,47.115189,12.776
10130039,K01909.02,Kepler-334 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.47033376,1.659E-5,-1.659E-5,131.49548,0.00242,-0.00242,0.074,0.364,-0.074,3.1441,0.0739,-0.0739,112.0,3.8,-3.8,1.15,0.18,-0.16,1090.0,,,334.27,144.82,-106.96,32.7,2,q1_q17_dr25_tce,5782.0,104.0,-115.0,4.34,0.126,-0.103,1.095,0.17,-0.155,287.14066,47.115189,12.776
9518318,K01978.01,Kepler-346 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.51112385,1.051E-5,-1.051E-5,131.70646,0.00139,-0.00139,0.882,0.019,-0.663,1.6919,0.0395,-0.0395,695.1,21.3,-21.3,3.09,1.03,-0.34,1008.0,,,243.67,246.25,-79.01,38.4,1,q1_q17_dr25_tce,6032.0,190.0,-232.0,4.465,0.056,-0.21,1.001,0.333,-0.111,288.0119,46.117611,15.214
9518318,K01978.02,Kepler-346 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.85163321,6.821E-5,-6.821E-5,147.61456,0.00247,-0.00247,0.88,0.039,-0.597,2.4453,0.0677,-0.0677,833.7,31.6,-31.6,3.37,1.12,-0.37,654.0,,,43.19,43.64,-14.01,28.6,2,q1_q17_dr25_tce,6032.0,190.0,-232.0,4.465,0.056,-0.21,1.001,0.333,-0.111,288.0119,46.117611,15.214
7273277,K01979.01,Kepler-1035 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,2.714078374,3.865E-6,-3.865E-6,133.71179,0.00116,-0.00116,0.868,0.004,-0.601,1.3115,0.0408,-0.0408,143.5,4.7,-4.7,1.38,0.22,-0.09,1301.0,,,675.86,266.41,-120.21,36.8,1,q1_q17_dr25_tce,5815.0,69.0,-87.0,4.461,0.04,-0.12,0.992,0.152,-0.065,289.04221,42.882488,12.987
11769890,K01980.01,Kepler-1036 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,122.8799543,6.807E-4,-6.807E-4,165.46356,0.00438,-0.00438,0.872,0.039,-0.615,7.835,0.156,-0.156,717.7,19.7,-19.7,2.7,0.28,-0.16,326.0,,,2.66,0.83,-0.49,41.9,1,q1_q17_dr25_tce,5413.0,107.0,-107.0,4.51,0.052,-0.078,0.861,0.088,-0.051,295.18164,49.945782,13.8
6862721,K01982.01,Kepler-1781 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.88753111,2.174E-5,-2.174E-5,132.70783,0.00368,-0.00368,0.147,0.31,-0.147,2.034,0.117,-0.117,679.6,46.8,-46.8,2.45,0.61,-0.2,1003.0,,,239.11,179.51,-63.03,17.4,1,q1_q17_dr25_tce,5568.0,166.0,-183.0,4.499,0.044,-0.187,0.957,0.237,-0.079,291.71146,42.341499,15.768
12301181,K02059.01,Kepler-1076 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,6.14728341,2.146E-5,-2.146E-5,134.87289,0.0028,-0.0028,0.188,0.261,-0.188,2.7645,0.0776,-0.0776,119.7,4.8,-4.8,0.79,0.06,-0.03,770.0,,,83.18,19.08,-12.5,26.8,1,q1_q17_dr25_tce,4997.0,100.0,-100.0,4.598,0.018,-0.053,0.746,0.049,-0.03,287.59009,51.06057,12.906
9279354,K02060.01,Kepler-1788 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.800111267,4.014E-6,-4.014E-6,132.04865,0.00121,-0.00121,0.806,0.096,-0.571,1.0237,0.0459,-0.0459,706.7,28.5,-28.5,2.13,0.17,-0.2,956.0,,,197.81,57.46,-54.04,33.5,1,q1_q17_dr25_tce,4786.0,130.0,-144.0,4.579,0.06,-0.03,0.704,0.054,-0.066,291.22433,45.778091,15.229
6774880,K02062.01,Kepler-1077 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,34.3511339,1.512E-4,-1.512E-4,134.19046,0.00343,-0.00343,0.88,0.029,-0.643,4.4408,0.0987,-0.0987,599.4,23.8,-23.8,2.75,0.93,-0.29,576.0,,,26.1,25.87,-7.92,28.8,1,q1_q17_dr25_tce,6091.0,169.0,-211.0,4.487,0.054,-0.216,0.967,0.325,-0.101,291.03363,42.26786,14.998
3937519,K00221.01,Kepler-495 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.413036353,6.26E-7,-6.26E-7,132.443054,1.51E-4,-1.51E-4,0.046,0.117,-0.046,2.61366,0.00578,-0.00578,3868.7,8.9,-8.9,6.62,1.37,-1.12,1200.0,,,490.24,266.14,-169.63,480.7,1,q1_q17_dr25_tce,5392.0,80.0,-72.0,4.314,0.165,-0.15,1.087,0.224,-0.184,285.93069,39.098141,14.622
7449541,K02063.01,Kepler-1078 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.00725068,1.144E-5,-1.144E-5,131.90484,0.00312,-0.00312,0.897,0.044,-0.633,4.4302,0.0837,-0.0837,285.8,10.9,-10.9,1.56,0.34,-0.12,1122.0,,,373.99,248.39,-88.89,30.0,1,q1_q17_dr25_tce,5667.0,169.0,-152.0,4.587,0.038,-0.142,0.781,0.169,-0.061,293.20059,43.050041,15.62
5080636,K01843.01,Kepler-974 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.194496867,5.587E-6,-5.587E-6,134.13511,0.00114,-0.00114,0.863,0.005,-0.625,1.7807,0.0343,-0.0343,660.7,17.1,-17.1,1.57,0.09,-0.12,577.0,,,26.2,5.71,-5.91,45.0,1,q1_q17_dr25_tce,3706.0,73.0,-92.0,4.747,0.033,-0.033,0.522,0.032,-0.039,285.01309,40.220749,14.404
3338885,K01845.01,Kepler-975 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.970340203,2.276E-6,-2.276E-6,131.948389,9.6E-4,-9.6E-4,0.859,0.033,-0.606,1.7901,0.0341,-0.0341,403.2,8.5,-8.5,3.97,2.57,-2.34,1599.0,,,1540.07,3171.86,-1307.7,56.3,1,q1_q17_dr25_tce,4883.0,146.0,-132.0,3.972,0.57,-0.38,1.667,1.082,-0.983,290.54855,38.495281,14.438
3338885,K01845.02,Kepler-975 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.05821338,4.738E-6,-4.738E-6,135.702454,7.87E-4,-7.87E-4,1.004,0.042,-0.696,1.132,0.112,-0.112,748.3,23.7,-23.7,10.69,6.94,-6.3,1168.0,,,439.8,905.81,-373.44,43.2,2,q1_q17_dr25_tce,4883.0,146.0,-132.0,3.972,0.57,-0.38,1.667,1.082,-0.983,290.54855,38.495281,14.438
6776401,K01847.01,Kepler-977 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.85323647,6.691E-5,-6.691E-5,143.31303,0.00203,-0.00203,0.01,0.424,-0.01,4.4557,0.0624,-0.0624,965.8,20.9,-20.9,2.65,0.47,-0.39,544.0,,,20.77,11.67,-7.36,53.3,1,q1_q17_dr25_tce,5329.0,159.0,-159.0,4.455,0.117,-0.143,0.869,0.155,-0.127,291.5162,42.248192,14.812
10130039,K01909.03,Kepler-334 d,CONFIRMED,CANDIDATE,0.987,0,0,0,0,25.0985083,1.02E-4,-1.02E-4,145.56829,0.00333,-0.00333,0.814,0.11,-0.574,2.7727,0.0936,-0.0936,167.6,8.3,-8.3,1.59,0.24,-0.23,656.0,,,43.84,18.99,-14.03,21.3,3,q1_q17_dr25_tce,5782.0,104.0,-115.0,4.34,0.126,-0.103,1.095,0.17,-0.155,287.14066,47.115189,12.776
8226050,K01910.01,Kepler-1010 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,34.2685741,1.132E-4,-1.132E-4,147.05143,0.00268,-0.00268,0.677,0.217,-0.455,4.8251,0.0848,-0.0848,699.3,19.4,-19.4,2.44,0.11,-0.2,477.0,,,12.2,2.1,-2.54,38.2,1,q1_q17_dr25_tce,5083.0,83.0,-76.0,4.468,0.088,-0.033,0.872,0.042,-0.072,289.19263,44.149319,14.685
9965957,K01911.01,Kepler-1011 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.75321539,1.184E-5,-1.184E-5,136.75617,0.00153,-0.00153,0.921,0.017,-0.666,1.7948,0.048,-0.048,733.8,28.1,-28.1,3.14,0.77,-0.26,920.0,,,169.44,130.41,-43.04,31.8,1,q1_q17_dr25_tce,5445.0,180.0,-164.0,4.51,0.033,-0.176,0.929,0.229,-0.076,297.40155,46.824001,15.196
9704384,K01913.01,Kepler-1012 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.50860699,1.361E-5,-1.361E-5,132.2983,0.00193,-0.00193,0.879,0.057,-0.601,3.0788,0.0586,-0.0586,203.9,6.3,-6.3,1.49,0.15,-0.12,934.0,,,179.62,57.44,-38.13,38.2,1,q1_q17_dr25_tce,5448.0,109.0,-109.0,4.489,0.063,-0.084,0.883,0.092,-0.067,289.29626,46.457951,13.317
8426567,K01914.01,Kepler-1013 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.93055119,7.549E-5,-7.549E-5,143.25058,0.00316,-0.00316,0.583,0.369,-0.37,3.372,0.102,-0.102,684.0,29.4,-29.4,4.41,2.25,-2.25,766.0,,,81.42,129.57,-64.05,26.2,1,q1_q17_dr25_tce,5015.0,164.0,-149.0,3.987,0.602,-0.258,1.643,0.837,-0.837,290.24805,44.435242,14.417
10094670,K01984.01,Kepler-1677 b,CONFIRMED,CANDIDATE,0.991,0,0,0,0,22.06402,8.064E-5,-8.064E-5,148.9199,0.00284,-0.00284,0.941,0.031,-0.672,4.1,0.128,-0.128,388.7,14.1,-14.1,2.67,0.91,-0.28,712.0,,,60.81,60.93,-18.67,31.5,1,q1_q17_dr25_tce,6232.0,173.0,-217.0,4.432,0.054,-0.229,1.09,0.37,-0.116,298.49329,47.013039,13.698
8142942,K01985.01,Kepler-1782 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.756245244,5.387E-6,-5.387E-6,133.903421,8.16E-4,-8.16E-4,0.888,0.037,-0.628,1.071,0.0321,-0.0321,623.6,17.5,-17.5,2.24,0.14,-0.09,773.0,,,84.16,19.19,-12.71,45.5,1,q1_q17_dr25_tce,4931.0,98.0,-98.0,4.605,0.018,-0.049,0.734,0.048,-0.03,280.92612,44.087929,13.708
8257205,K01986.01,Kepler-1038 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,148.4601819,7.802E-4,-7.802E-4,151.38686,0.00345,-0.00345,0.808,0.113,-0.575,5.499,0.139,-0.139,1532.1,47.5,-47.5,3.61,0.24,-0.17,285.0,,,1.56,0.33,-0.23,33.7,1,q1_q17_dr25_tce,5159.0,82.0,-82.0,4.548,0.032,-0.063,0.821,0.055,-0.039,298.97217,44.132381,14.839
9044228,K01988.01,Kepler-1039 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.934885365,9.1E-7,-9.1E-7,131.580676,8.2E-4,-8.2E-4,0.731,0.159,-0.487,1.4083,0.0277,-0.0277,270.4,5.7,-5.7,3.21,1.91,-1.91,2080.0,,,4435.29,8252.09,-3775.76,57.8,1,q1_q17_dr25_tce,4777.0,143.0,-119.0,3.909,0.707,-0.353,1.795,1.067,-1.067,298.3266,45.31551,14.145
7265298,K02051.01,Kepler-355 c,CONFIRMED,CANDIDATE,0.862,0,0,0,0,25.7626846,1.376E-4,-1.376E-4,147.6963,0.00475,-0.00475,0.327,0.124,-0.327,6.908,0.118,-0.118,619.5,17.1,-17.1,2.66,0.43,-0.27,633.0,,,37.99,16.22,-9.03,38.0,1,q1_q17_dr25_tce,5739.0,78.0,-86.0,4.381,0.095,-0.116,1.069,0.174,-0.107,285.79947,42.811779,15.087
7265298,K02051.02,Kepler-355 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,11.0317836,2.28E-4,-2.28E-4,362.3431,0.0115,-0.0115,0.405,0.045,-0.405,4.753,0.42,-0.42,182.3,14.9,-14.9,1.45,0.24,-0.14,840.0,,,117.67,50.25,-27.96,14.1,2,q1_q17_dr25_tce,5739.0,78.0,-86.0,4.381,0.095,-0.116,1.069,0.174,-0.107,285.79947,42.811779,15.087
7132798,K00220.02,Kepler-119 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.12511935,1.942E-5,-1.942E-5,133.64014,0.0038,-0.0038,0.253,0.195,-0.253,2.877,0.103,-0.103,114.7,5.9,-5.9,0.88,0.19,-0.08,1016.0,,,252.18,159.33,-67.19,21.6,2,q1_q17_dr25_tce,5598.0,149.0,-166.0,4.565,0.036,-0.144,0.83,0.176,-0.075,295.94641,42.65892,14.236
2307415,K02053.01,Kepler-356 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,13.12162167,4.483E-5,-4.483E-5,133.39526,0.00268,-0.00268,0.807,0.019,-0.567,3.6138,0.0844,-0.0844,196.9,6.6,-6.6,1.99,0.36,-0.29,913.0,,,164.48,83.49,-55.05,32.7,2,q1_q17_dr25_tce,6140.0,123.0,-135.0,4.265,0.125,-0.125,1.277,0.23,-0.188,292.42108,37.682819,12.992
7430034,K01848.01,Kepler-978 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,49.6220669,2.049E-4,-2.049E-4,137.10149,0.00331,-0.00331,0.939,0.007,-0.662,7.222,0.264,-0.264,505.5,11.6,-11.6,3.33,0.55,-0.34,546.0,,,20.99,8.78,-5.06,47.6,1,q1_q17_dr25_tce,5938.0,71.0,-83.0,4.331,0.095,-0.116,1.184,0.193,-0.123,286.71072,43.043449,13.429
9735426,K01849.01,Kepler-979 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.08801663,1.128E-5,-1.128E-5,138.73516,0.00109,-0.00109,0.744,0.105,-0.518,1.8334,0.0396,-0.0396,952.9,23.6,-23.6,2.94,0.24,-0.2,792.0,,,92.93,23.05,-16.51,46.1,1,q1_q17_dr25_tce,5269.0,84.0,-73.0,4.494,0.06,-0.066,0.874,0.072,-0.059,300.37128,46.408279,14.624
8826168,K01850.01,Kepler-980 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.55103848,2.567E-5,-2.567E-5,134.90803,0.00177,-0.00177,0.493,0.427,-0.292,3.3601,0.059,-0.059,402.8,9.2,-9.2,2.17,0.34,-0.2,845.0,,,120.76,52.67,-28.79,49.8,1,q1_q17_dr25_tce,5907.0,105.0,-117.0,4.395,0.08,-0.12,1.058,0.166,-0.097,294.61301,45.060169,14.138
10464050,K01851.01,Kepler-981 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.469754641,8.123E-6,-8.123E-6,131.84402,0.00152,-0.00152,0.494,0.413,-0.295,1.813,0.0503,-0.0503,553.9,17.7,-17.7,2.26,0.67,-0.23,1103.0,,,350.69,308.11,-101.97,37.1,1,q1_q17_dr25_tce,5988.0,161.0,-197.0,4.507,0.05,-0.2,0.934,0.28,-0.093,289.2489,47.650101,14.769
9763348,K01852.01,Kepler-982 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.77382794,8.038E-5,-8.038E-5,137.53051,0.00408,-0.00408,0.035,0.419,-0.035,4.957,0.115,-0.115,313.6,12.1,-12.1,2.72,0.52,-0.51,955.0,,,196.14,104.29,-76.29,30.4,1,q1_q17_dr25_tce,6283.0,126.0,-113.0,4.129,0.168,-0.112,1.531,0.29,-0.29,288.41769,46.590431,13.205
9101496,K01915.01,Kepler-335 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.56226483,1.896E-5,-1.896E-5,132.61123,0.00242,-0.00242,0.643,0.009,-0.484,4.0144,0.0694,-0.0694,260.8,7.2,-7.2,3.07,0.48,-0.77,1290.0,,,654.67,290.44,-316.87,41.2,1,q1_q17_dr25_tce,5878.0,117.0,-117.0,4.005,0.196,-0.084,1.812,0.281,-0.457,296.06433,45.428619,13.996
6037581,K01916.01,Kepler-336 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,20.67876365,6.41E-5,-6.41E-5,151.69245,0.00248,-0.00248,0.665,0.297,-0.451,4.6395,0.085,-0.085,323.9,7.9,-7.9,2.42,0.4,-0.41,749.0,,,74.36,34.44,-26.81,42.6,2,q1_q17_dr25_tce,5865.0,105.0,-117.0,4.266,0.137,-0.112,1.272,0.213,-0.213,290.23764,41.331379,13.598
10723750,K00209.01,Kepler-117 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,50.79034648,2.381E-5,-2.381E-5,135.632759,4.06E-4,-4.06E-4,0.058,0.076,-0.058,10.8474,0.0138,-0.0138,5671.1,11.9,-11.9,10.6,1.91,-1.9,612.0,,,33.12,16.79,-12.57,508.8,1,q1_q17_dr25_tce,6163.0,123.0,-123.0,4.185,0.154,-0.112,1.406,0.253,-0.253,288.79303,48.04023,14.274
6037581,K01916.02,Kepler-336 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.59993246,2.139E-5,-2.139E-5,136.58227,0.00172,-0.00172,0.063,0.362,-0.063,4.3206,0.0549,-0.0549,271.2,5.5,-5.5,2.08,0.35,-0.35,967.0,,,206.91,95.83,-74.6,52.0,1,q1_q17_dr25_tce,5865.0,105.0,-117.0,4.266,0.137,-0.112,1.272,0.213,-0.213,290.23764,41.331379,13.598
6037581,K01916.03,Kepler-336 b,CONFIRMED,CANDIDATE,0.933,0,0,0,0,2.0248205,1.002E-5,-1.002E-5,132.35465,0.00381,-0.00381,0.248,0.22,-0.248,2.55,0.118,-0.118,63.3,3.5,-3.5,1.01,0.17,-0.17,1625.0,,,1652.5,765.44,-595.79,20.2,3,q1_q17_dr25_tce,5865.0,105.0,-117.0,4.266,0.137,-0.112,1.272,0.213,-0.213,290.23764,41.331379,13.598
10779233,K01989.01,Kepler-1040 b,CONFIRMED,CANDIDATE,0.861,0,0,0,0,201.118319,0.001461,-0.001461,187.56986,0.00529,-0.00529,0.001,0.417,-0.001,10.328,0.165,-0.165,584.8,19.2,-19.2,2.28,0.32,-0.2,300.0,,,1.92,0.77,-0.44,34.7,1,q1_q17_dr25_tce,5646.0,101.0,-112.0,4.447,0.072,-0.108,0.954,0.135,-0.083,283.11377,48.13139,13.328
11614617,K01990.01,Kepler-1041 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.7577652,1.215E-4,-1.215E-4,142.06826,0.0036,-0.0036,0.896,0.025,-0.619,6.998,0.13,-0.13,458.7,13.8,-13.8,2.44,0.71,-0.24,644.0,,,40.74,35.18,-11.73,37.6,1,q1_q17_dr25_tce,6106.0,163.0,-199.0,4.487,0.048,-0.192,0.966,0.285,-0.095,293.88177,49.683151,14.49
11450414,K01992.01,Kepler-347 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.7983174,6.108E-5,-6.108E-5,133.64979,0.00382,-0.00382,0.738,0.158,-0.518,6.401,0.116,-0.116,336.6,9.7,-9.7,2.88,0.41,-0.68,908.0,,,160.33,61.54,-71.6,38.2,1,q1_q17_dr25_tce,5592.0,75.0,-75.0,4.115,0.195,-0.09,1.451,0.211,-0.342,289.19958,49.305721,14.513
4736569,K01996.01,Kepler-1042 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.13200555,3.175E-5,-3.175E-5,132.91155,0.00279,-0.00279,0.03,0.399,-0.03,3.1683,0.0689,-0.0689,911.6,26.8,-26.8,1.67,0.11,-0.11,574.0,,,25.66,7.91,-6.31,37.6,1,q1_q17_dr25_tce,4777.0,167.0,-167.0,4.689,0.048,-0.032,0.561,0.038,-0.038,288.66891,39.824009,15.629
10384798,K01997.01,Kepler-1043 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,38.505224,1.776E-4,-1.776E-4,158.30491,0.00325,-0.00325,0.654,0.003,-0.506,5.941,0.104,-0.104,695.2,22.4,-22.4,2.45,0.68,-0.24,532.0,,,18.98,15.38,-5.16,35.5,1,q1_q17_dr25_tce,5974.0,161.0,-161.0,4.504,0.062,-0.188,0.881,0.243,-0.087,281.66299,47.568581,14.777
2307415,K02053.02,Kepler-356 b,CONFIRMED,CANDIDATE,0.983,0,0,0,0,4.6126736,1.208E-5,-1.208E-5,132.7757,0.00233,-0.00233,0.755,0.025,-0.535,3.0643,0.0681,-0.0681,133.2,4.3,-4.3,1.6,0.29,-0.24,1294.0,,,663.8,336.98,-222.14,34.3,1,q1_q17_dr25_tce,6140.0,123.0,-135.0,4.265,0.125,-0.125,1.277,0.23,-0.188,292.42108,37.682819,12.992
3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.67890312,2.382E-5,-2.382E-5,133.03651,0.00228,-0.00228,0.203,0.229,-0.203,3.5317,0.0685,-0.0685,540.6,15.2,-15.2,2.56,0.39,-0.43,905.0,,,158.43,64.4,-54.2,37.4,1,q1_q17_dr25_tce,5509.0,82.0,-74.0,4.308,0.156,-0.104,1.116,0.169,-0.186,294.15271,38.23304,14.523
10134152,K02056.01,Kepler-1787 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,39.3135699,1.483E-4,-1.483E-4,154.93767,0.00315,-0.00315,0.006,0.4,-0.006,5.0137,0.0903,-0.0903,500.1,16.9,-16.9,2.07,0.59,-0.19,540.0,,,20.04,16.66,-5.47,33.8,1,q1_q17_dr25_tce,6060.0,163.0,-181.0,4.509,0.048,-0.192,0.925,0.262,-0.087,289.06433,47.11742,14.476
9573685,K02057.01,Kepler-1074 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.94565516,1.691E-5,-1.691E-5,133.99359,0.00214,-0.00214,0.229,0.228,-0.229,2.1604,0.0711,-0.0711,401.2,16.6,-16.6,1.12,0.06,-0.07,568.0,,,24.71,4.95,-4.57,28.5,1,q1_q17_dr25_tce,3974.0,79.0,-79.0,4.7,0.027,-0.027,0.564,0.03,-0.034,284.47653,46.252579,15.026
10329835,K02058.01,Kepler-1075 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.52373073,2.497E-6,-2.497E-6,131.61813,0.00136,-0.00136,0.942,0.058,-0.679,1.4796,0.0342,-0.0342,364.7,13.1,-13.1,1.26,0.09,-0.12,818.0,,,105.95,24.06,-27.15,34.1,1,q1_q17_dr25_tce,3746.0,75.0,-83.0,4.736,0.053,-0.025,0.51,0.033,-0.05,287.50116,47.469269,15.313
6849046,K00201.01,Kepler-491 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.225384543,2.69E-7,-2.69E-7,137.5606891,5.22E-5,-5.22E-5,0.074,0.08,-0.051,2.82038,0.00192,-0.00192,7563.0,6.0,-6.0,9.0,1.42,-0.77,1111.0,,,360.46,158.93,-82.24,1457.8,1,q1_q17_dr25_tce,5574.0,100.0,-111.0,4.403,0.08,-0.12,1.054,0.167,-0.09,287.13058,42.350151,14.014
8804397,K01853.01,Kepler-983 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,60.0853848,2.239E-4,-2.239E-4,153.25707,0.00269,-0.00269,0.79,0.131,-0.535,7.007,0.116,-0.116,432.2,9.6,-9.6,2.4,0.43,-0.12,485.0,,,13.07,6.51,-2.24,51.7,1,q1_q17_dr25_tce,6028.0,107.0,-131.0,4.459,0.024,-0.136,1.047,0.19,-0.051,285.10406,45.008171,13.43
9662811,K01854.01,Kepler-984 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,43.0343364,1.859E-4,-1.859E-4,137.69007,0.00292,-0.00292,0.882,0.036,-0.611,6.571,0.135,-0.135,541.6,12.2,-12.2,2.5,0.3,-0.18,484.0,,,13.01,4.67,-2.63,50.0,1,q1_q17_dr25_tce,5550.0,110.0,-110.0,4.476,0.064,-0.096,0.911,0.11,-0.064,296.95886,46.394131,13.534
11297236,K01857.01,Kepler-1771 b,CONFIRMED,CANDIDATE,0.862,0,0,0,0,88.6440015,2.922E-4,-2.922E-4,145.47193,0.00288,-0.00288,0.724,0.003,-0.539,7.82,0.111,-0.111,625.5,12.2,-12.2,2.51,0.33,-0.19,391.0,,,5.51,2.08,-1.18,57.6,1,q1_q17_dr25_tce,5661.0,101.0,-112.0,4.471,0.056,-0.112,0.934,0.124,-0.072,292.0134,49.019119,13.748
10074466,K01917.01,Kepler-1776 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,35.01190875,9.531E-5,-9.531E-5,150.37126,0.002,-0.002,0.927,0.02,-0.736,2.868,0.0684,-0.0684,436.7,14.5,-14.5,2.97,0.48,-0.35,603.0,,,31.35,12.92,-8.2,34.0,1,q1_q17_dr25_tce,5872.0,70.0,-79.0,4.332,0.103,-0.115,1.153,0.185,-0.135,291.53439,47.0425,13.624
8218379,K01920.01,Kepler-1014 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.57099265,4.023E-5,-4.023E-5,133.90704,0.00196,-0.00196,0.55,0.338,-0.348,2.9052,0.0575,-0.0575,644.9,16.9,-16.9,2.03,0.43,-0.15,614.0,,,33.53,21.82,-7.88,40.9,1,q1_q17_dr25_tce,5483.0,166.0,-149.0,4.589,0.034,-0.136,0.779,0.164,-0.059,285.12204,44.1106,14.64
7755636,K01921.01,Kepler-1015 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.00496657,5.331E-5,-5.331E-5,135.25305,0.00283,-0.00283,0.013,0.426,-0.012,6.5047,0.0847,-0.0847,377.5,9.0,-9.0,3.71,0.76,-1.04,1040.0,,,276.53,142.05,-141.18,49.8,1,q1_q17_dr25_tce,6384.0,70.0,-89.0,4.029,0.24,-0.129,1.904,0.388,-0.534,292.75732,43.42691,12.818
9411166,K01922.01,Kepler-1016 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.954525966,3.283E-6,-3.283E-6,132.29679,0.00138,-0.00138,0.673,0.237,-0.455,2.0944,0.0457,-0.0457,392.8,10.2,-10.2,2.38,0.38,-0.3,1540.0,,,1331.18,553.07,-375.27,43.1,1,q1_q17_dr25_tce,5741.0,77.0,-77.0,4.331,0.115,-0.115,1.136,0.18,-0.147,294.61365,45.984619,15.356
